#    data from: http://www.heweather.com/documents/cn-city-list
#
#        #!/usr/bin/env python
#        # -*- coding: utf-8 -*-
#
#        import itertools
#        import pypinyin
#        from pypinyin import pinyin
#
#
#        with open('city.data') as f:
#            for line in f:
#                line = line.strip().decode('utf-8')
#                (_id, county, ccounty, city, province) = line.split(' ')
#                k = pinyin(ccounty, style=pypinyin.NORMAL, heteronym=True)
#                abbr = None
#                for t in itertools.product(*k):
#                    py = "".join(t)
#                    if py == county:
#                        abbr = "".join([x[0] for x in t])
#                        break
#                abbr = (abbr is None and ['---'] or [abbr])[0]
#
#                data = _id, abbr, county, ccounty, city, province #                print " ".join(data).encode('utf-8')
CN101140103 nm nimu 尼木 拉萨 西藏
CN101140104 lz linzhou 林周 拉萨 西藏
CN101140105 dldq duilongdeqing 堆龙德庆 拉萨 西藏
CN101140106 qs qushui 曲水 拉萨 西藏
CN101140107 dz dazi 达孜 拉萨 西藏
CN101140108 mzgk mozhugongka 墨竹工卡 拉萨 西藏
CN101140201 rkz rikaze 日喀则 日喀则 西藏
CN101140202 lz lazi 拉孜 日喀则 西藏
CN101140203 nml nanmulin 南木林 日喀则 西藏
CN101140204 nlm nielamu 聂拉木 日喀则 西藏
CN101140205 dr dingri,anri 定日 日喀则 西藏
CN101140206 jz jiangzi 江孜 日喀则 西藏
CN101140207 pl pali 帕里 日喀则 西藏
CN101140208 zb zhongba 仲巴 日喀则 西藏
CN101140209 sg saga 萨嘎 日喀则 西藏
CN101140210 jl jilong 吉隆 日喀则 西藏
CN101140211 ar angren 昂仁 日喀则 西藏
CN101140212 dj dingjie 定结 日喀则 西藏
CN101140213 sj sajia 萨迦 日喀则 西藏
CN101140214 xtm xietongmen 谢通门 日喀则 西藏
CN101140216 gb gangba 岗巴 日喀则 西藏
CN101140217 bl bailang 白朗 日喀则 西藏
CN101140218 yd yadong 亚东 日喀则 西藏
CN101140219 km kangma 康马 日喀则 西藏
CN101140220 rb renbu 仁布 日喀则 西藏
CN101140301 sn shannan 山南 山南 西藏
CN101140302 gg gongga 贡嘎 山南 西藏
CN101140303 zn zhanang 札囊 山南 西藏
CN101140304 jc jiacha 加查 山南 西藏
CN101140305 lkz langkazi 浪卡子 山南 西藏
CN101140306 cn cuona 错那 山南 西藏
CN101140307 lz longzi 隆子 山南 西藏
CN101140308 zd zedang 泽当 山南 西藏
CN101140309 nd naidong 乃东 山南 西藏
CN101140310 sr sangri 桑日 山南 西藏
CN101140311 lz luozha 洛扎 山南 西藏
CN101140312 cm cuomei 措美 山南 西藏
CN101140313 qj qiongjie 琼结 山南 西藏
CN101140314 qs qusong 曲松 山南 西藏
CN101140401 lz linzhi 林芝 林芝 西藏
CN101140402 bm bomi 波密 林芝 西藏
CN101140403 ml milin 米林 林芝 西藏
CN101140404 cy chayu 察隅 林芝 西藏
CN101140405 gbjd gongbujiangda 工布江达 林芝 西藏
CN101140406 lx langxian 朗县 林芝 西藏
CN101140407 mt motuo 墨脱 林芝 西藏
CN101140501 cd changdu 昌都 昌都 西藏
CN101140502 dq dingqing 丁青 昌都 西藏
CN101140503 bb bianba 边坝 昌都 西藏
CN101140504 ll luolong 洛隆 昌都 西藏
CN101140505 zg zuogong 左贡 昌都 西藏
CN101140506 mk mangkang 芒康 昌都 西藏
CN101140507 lwq leiwuqi 类乌齐 昌都 西藏
CN101140508 bs basu 八宿 昌都 西藏
CN101140509 jd jiangda 江达 昌都 西藏
CN101140510 cy chaya 察雅 昌都 西藏
CN101140511 gj gongjue 贡觉 昌都 西藏
CN101140601 nq naqu 那曲 那曲 西藏
CN101140602 nm nima 尼玛 那曲 西藏
CN101140603 jl jiali 嘉黎 那曲 西藏
CN101140604 bg bange 班戈 那曲 西藏
CN101140605 ad anduo 安多 那曲 西藏
CN101140606 sx suoxian 索县 那曲 西藏
CN101140607 nr nierong 聂荣 那曲 西藏
CN101140608 bq baqing 巴青 那曲 西藏
CN101140609 br biru 比如 那曲 西藏
CN101140610 sh shuanghu 双湖 那曲 西藏
CN101140701 al ali 阿里 阿里 西藏
CN101140702 gz gaize 改则 阿里 西藏
CN101140703 sz shenzha 申扎 阿里 西藏
CN101140704 sqh shiquanhe 狮泉河 阿里 西藏
CN101140705 pl pulan 普兰 阿里 西藏
CN101140706 zd zhada 札达 阿里 西藏
CN101140707 ge gaer 噶尔 阿里 西藏
CN101140708 rt ritu 日土 阿里 西藏
CN101140709 gj geji 革吉 阿里 西藏
CN101140710 cq cuoqin 措勤 阿里 西藏
CN101150101 xn xining 西宁 西宁 青海
CN101150102 dt datong 大通 西宁 青海
CN101150103 hy huangyuan 湟源 西宁 青海
CN101150104 hz huangzhong 湟中 西宁 青海
CN101150201 hd haidong 海东 海东 青海
CN101150202 ld,yd ledu,yuedu 乐都 海东 青海
CN101150203 mh minhe 民和 海东 青海
CN101150204 hz huzhu 互助 海东 青海
CN101150205 hl hualong 化隆 海东 青海
CN101150206 xh xunhua 循化 海东 青海
CN101150207 lh lenghu 冷湖 海东 青海
CN101150208 pa pingan 平安 海东 青海
CN101150301 hn huangnan 黄南 黄南 青海
CN101150302 jz jianzha 尖扎 黄南 青海
CN101150303 zk zeku 泽库 黄南 青海
CN101150304 hn henan 河南 黄南 青海
CN101150305 tr tongren 同仁 黄南 青海
CN101150401 hn hainan 海南 海南 青海
CN101150404 gd guide 贵德 海南 青海
CN101150406 xh xinghai 兴海 海南 青海
CN101150407 gn guinan 贵南 海南 青海
CN101150408 td tongde 同德 海南 青海
CN101150409 gh gonghe 共和 海南 青海
CN101150501 gl guoluo 果洛 果洛 青海
CN101150502 bm banma 班玛 果洛 青海
CN101150503 gd gande 甘德 果洛 青海
CN101150504 dr dari 达日 果洛 青海
CN101150505 jz jiuzhi 久治 果洛 青海
CN101150506 md maduo 玛多 果洛 青海
CN101150508 mq maqin 玛沁 果洛 青海
CN101150601 ys yushu 玉树 玉树 青海
CN101150602 cd chenduo 称多 玉树 青海
CN101150603 zd zhiduo 治多 玉树 青海
CN101150604 zd zaduo 杂多 玉树 青海
CN101150605 nq nangqian 囊谦 玉树 青海
CN101150606 qmc qumacai 曲麻莱 玉树 青海
CN101150701 hx haixi 海西 海西 青海
CN101150708 tj tianjun 天峻 海西 青海
CN101150709 wl wulan 乌兰 海西 青海
CN101150712 my mangya 茫崖 海西 青海
CN101150713 dcd dachaidan 大柴旦 海西 青海
CN101150716 dlh delingha 德令哈 海西 青海
CN101150801 hb haibei 海北 海北 青海
CN101150802 my menyuan 门源 海北 青海
CN101150803 ql qilian 祁连 海北 青海
CN101150804 hy haiyan 海晏 海北 青海
CN101150806 gc gangcha 刚察 海北 青海
CN101150901 gem geermu 格尔木 格尔木 青海
CN101150902 dl dulan 都兰 格尔木 青海
CN101160101 lz lanzhou 兰州 兰州 甘肃
CN101160102 gl gaolan 皋兰 兰州 甘肃
CN101160103 yd yongdeng 永登 兰州 甘肃
CN101160104 yz yuzhong 榆中 兰州 甘肃
CN101160201 dx dingxi 定西 定西 甘肃
CN101160202 tw tongwei 通渭 定西 甘肃
CN101160203 lx longxi 陇西 定西 甘肃
CN101160204 wy weiyuan 渭源 定西 甘肃
CN101160205 lt lintao 临洮 定西 甘肃
CN101160206 zx zhangxian 漳县 定西 甘肃
CN101160207 mx minxian 岷县 定西 甘肃
CN101160208 ad anding 安定 定西 甘肃
CN101160301 pl pingliang 平凉 平凉 甘肃
CN101160302 jc jingchuan 泾川 平凉 甘肃
CN101160303 lt lingtai 灵台 平凉 甘肃
CN101160304 cx chongxin 崇信 平凉 甘肃
CN101160305 ht huating 华亭 平凉 甘肃
CN101160306 zl zhuanglang 庄浪 平凉 甘肃
CN101160307 jn jingning 静宁 平凉 甘肃
CN101160308 kt kongtong 崆峒 平凉 甘肃
CN101160401 qy qingyang 庆阳 庆阳 甘肃
CN101160403 hx huanxian 环县 庆阳 甘肃
CN101160404 hc huachi 华池 庆阳 甘肃
CN101160405 hs heshui 合水 庆阳 甘肃
CN101160406 zn zhengning 正宁 庆阳 甘肃
CN101160407 nx ningxian 宁县 庆阳 甘肃
CN101160408 zy zhenyuan 镇原 庆阳 甘肃
CN101160409 qc qingcheng 庆城 庆阳 甘肃
CN101160501 ww wuwei 武威 武威 甘肃
CN101160502 mq minqin 民勤 武威 甘肃
CN101160503 gl gulang 古浪 武威 甘肃
CN101160505 tz tianzhu 天祝 武威 甘肃
CN101160601 jc jinchang 金昌 金昌 甘肃
CN101160602 yc yongchang 永昌 金昌 甘肃
CN101160701 zy zhangye 张掖 张掖 甘肃
CN101160702 sn sunan 肃南 张掖 甘肃
CN101160703 ml,my minle,minyue 民乐 张掖 甘肃
CN101160704 lz linze 临泽 张掖 甘肃
CN101160705 gt gaotai 高台 张掖 甘肃
CN101160706 sd shandan 山丹 张掖 甘肃
CN101160801 jq jiuquan 酒泉 酒泉 甘肃
CN101160803 jt jinta 金塔 酒泉 甘肃
CN101160804 aks akesai 阿克塞 酒泉 甘肃
CN101160805 gz guazhou 瓜州 酒泉 甘肃
CN101160806 sb subei 肃北 酒泉 甘肃
CN101160807 ym yumen 玉门 酒泉 甘肃
CN101160808 dh dunhuang 敦煌 酒泉 甘肃
CN101160901 ts tianshui 天水 天水 甘肃
CN101160903 qs qingshui 清水 天水 甘肃
CN101160904 qa qinan 秦安 天水 甘肃
CN101160905 gg gangu 甘谷 天水 甘肃
CN101160906 ws wushan 武山 天水 甘肃
CN101160907 zjc zhangjiachuan 张家川 天水 甘肃
CN101160908 mj maiji 麦积 天水 甘肃
CN101161001 wd wudu 武都 陇南 甘肃
CN101161002 cx chengxian 成县 陇南 甘肃
CN101161003 wx wenxian 文县 陇南 甘肃
CN101161004 dc dangchang 宕昌 陇南 甘肃
CN101161005 kx kangxian 康县 陇南 甘肃
CN101161006 xh xihe 西和 陇南 甘肃
CN101161007 lx lixian 礼县 陇南 甘肃
CN101161008 hx huixian 徽县 陇南 甘肃
CN101161009 ld liangdang 两当 陇南 甘肃
CN101161101 lx linxia 临夏 临夏 甘肃
CN101161102 kl kangle 康乐 临夏 甘肃
CN101161103 yj yongjing 永靖 临夏 甘肃
CN101161104 gh guanghe 广河 临夏 甘肃
CN101161105 hz hezheng 和政 临夏 甘肃
CN101161106 dx dongxiang 东乡 临夏 甘肃
CN101161107 jss jishishan 积石山 临夏 甘肃
CN101161201 hz hezuo 合作 甘南 甘肃
CN101161202 lt lintan 临潭 甘南 甘肃
CN101161203 zn zhuoni 卓尼 甘南 甘肃
CN101161204 zq zhouqu 舟曲 甘南 甘肃
CN101161205 db diebu 迭部 甘南 甘肃
CN101161206 mq maqu 玛曲 甘南 甘肃
CN101161207 lq luqu 碌曲 甘南 甘肃
CN101161208 xh xiahe 夏河 甘南 甘肃
CN101161301 by baiyin 白银 白银 甘肃
CN101161302 jy jingyuan 靖远 白银 甘肃
CN101161303 hn huining 会宁 白银 甘肃
CN101161304 pc pingchuan 平川 白银 甘肃
CN101161305 jt jingtai 景泰 白银 甘肃
CN101161401 jyg jiayuguan 嘉峪关 嘉峪关 甘肃
CN101170101 yc yinchuan 银川 银川 宁夏
CN101170102 yn yongning 永宁 银川 宁夏
CN101170103 lw lingwu 灵武 银川 宁夏
CN101170104 hl helan 贺兰 银川 宁夏
CN101170201 szs shizuishan 石嘴山 石嘴山 宁夏
CN101170202 hn huinong 惠农 石嘴山 宁夏
CN101170203 pl pingluo 平罗 石嘴山 宁夏
CN101170204 tl taole 陶乐 石嘴山 宁夏
CN101170301 wz wuzhong 吴忠 吴忠 宁夏
CN101170302 tx tongxin 同心 吴忠 宁夏
CN101170303 yc yanchi 盐池 吴忠 宁夏
CN101170306 qtx qingtongxia 青铜峡 吴忠 宁夏
CN101170401 gy guyuan 固原 固原 宁夏
CN101170402 xj xiji 西吉 固原 宁夏
CN101170403 ld longde 隆德 固原 宁夏
CN101170404 jy jinyuan 泾源 固原 宁夏
CN101170406 py pengyang 彭阳 固原 宁夏
CN101170501 zw zhongwei 中卫 中卫 宁夏
CN101170502 zn zhongning 中宁 中卫 宁夏
CN101170504 hy haiyuan 海原 中卫 宁夏
CN101180101 zz zhengzhou 郑州 郑州 河南
CN101180102 gy gongyi 巩义 郑州 河南
CN101180103 xy xingyang 荥阳 郑州 河南
CN101180104 df dengfeng 登封 郑州 河南
CN101180105 xm xinmi 新密 郑州 河南
CN101180106 xz xinzheng 新郑 郑州 河南
CN101180107 zm zhongmou 中牟 郑州 河南
CN101180108 sj shangjie 上街 郑州 河南
CN101180201 ay anyang 安阳 安阳 河南
CN101180202 ty tangyin 汤阴 安阳 河南
CN101180203 hx huaxian 滑县 安阳 河南
CN101180204 nh neihuang 内黄 安阳 河南
CN101180205 lz linzhou 林州 安阳 河南
CN101180301 xx xinxiang 新乡 新乡 河南
CN101180302 hj huojia 获嘉 新乡 河南
CN101180303 yy yuanyang 原阳 新乡 河南
CN101180304 hx huixian 辉县 新乡 河南
CN101180305 wh weihui 卫辉 新乡 河南
CN101180306 yj yanjin 延津 新乡 河南
CN101180307 fq fengqiu 封丘 新乡 河南
CN101180308 cy changyuan 长垣 新乡 河南
CN101180401 xc xuchang 许昌 许昌 河南
CN101180402 yl yanling 鄢陵 许昌 河南
CN101180403 xc xiangcheng 襄城 许昌 河南
CN101180404 cg changge 长葛 许昌 河南
CN101180405 yz yuzhou 禹州 许昌 河南
CN101180501 pds pingdingshan 平顶山 平顶山 河南
CN101180502 jx jiaxian 郏县 平顶山 河南
CN101180503 bf baofeng 宝丰 平顶山 河南
CN101180504 rz ruzhou 汝州 平顶山 河南
CN101180505 yx yexian 叶县 平顶山 河南
CN101180506 wg wugang 舞钢 平顶山 河南
CN101180507 ls lushan 鲁山 平顶山 河南
CN101180508 sl shilong 石龙 平顶山 河南
CN101180601 xy xinyang 信阳 信阳 河南
CN101180602 xx xixian 息县 信阳 河南
CN101180603 ls luoshan 罗山 信阳 河南
CN101180604 gs guangshan 光山 信阳 河南
CN101180605 xx xinxian 新县 信阳 河南
CN101180606 hb huaibin 淮滨 信阳 河南
CN101180607 hc huangchuan 潢川 信阳 河南
CN101180608 gs gushi 固始 信阳 河南
CN101180609 sc shangcheng 商城 信阳 河南
CN101180701 ny nanyang 南阳 南阳 河南
CN101180702 nz nanzhao 南召 南阳 河南
CN101180703 fc fangcheng 方城 南阳 河南
CN101180704 sq sheqi 社旗 南阳 河南
CN101180705 xx xixia 西峡 南阳 河南
CN101180706 nx neixiang 内乡 南阳 河南
CN101180707 zp zhenping 镇平 南阳 河南
CN101180708 xc xichuan 淅川 南阳 河南
CN101180709 xy xinye 新野 南阳 河南
CN101180710 th tanghe 唐河 南阳 河南
CN101180711 dz dengzhou 邓州 南阳 河南
CN101180712 tb tongbai 桐柏 南阳 河南
CN101180801 kf kaifeng 开封 开封 河南
CN101180802 qx qixian 杞县 开封 河南
CN101180803 ws weishi 尉氏 开封 河南
CN101180804 tx tongxu 通许 开封 河南
CN101180805 lk lankao 兰考 开封 河南
CN101180901 ly luoyang 洛阳 洛阳 河南
CN101180902 xa xinan 新安 洛阳 河南
CN101180903 mj mengjin 孟津 洛阳 河南
CN101180904 yy yiyang 宜阳 洛阳 河南
CN101180905 ln luoning 洛宁 洛阳 河南
CN101180906 yc yichuan 伊川 洛阳 河南
CN101180907 sx songxian 嵩县 洛阳 河南
CN101180908 ys yanshi 偃师 洛阳 河南
CN101180909 lc luanchuan 栾川 洛阳 河南
CN101180910 ry ruyang 汝阳 洛阳 河南
CN101180911 jl jili 吉利 洛阳 河南
CN101181001 sq shangqiu 商丘 商丘 河南
CN101181003 sx suixian 睢县 商丘 河南
CN101181004 mq minquan 民权 商丘 河南
CN101181005 yc yucheng 虞城 商丘 河南
CN101181006 zc zhecheng 柘城 商丘 河南
CN101181007 nl ningling 宁陵 商丘 河南
CN101181008 xy xiayi 夏邑 商丘 河南
CN101181009 yc yongcheng 永城 商丘 河南
CN101181101 jz jiaozuo 焦作 焦作 河南
CN101181102 xw xiuwu 修武 焦作 河南
CN101181103 wz wuzhi 武陟 焦作 河南
CN101181104 qy qinyang 沁阳 焦作 河南
CN101181106 ba boai 博爱 焦作 河南
CN101181107 wx wenxian 温县 焦作 河南
CN101181108 mz mengzhou 孟州 焦作 河南
CN101181201 hb hebi 鹤壁 鹤壁 河南
CN101181202 xx xunxian 浚县 鹤壁 河南
CN101181203 qx qixian 淇县 鹤壁 河南
CN101181301 py puyang 濮阳 濮阳 河南
CN101181302 tq taiqian 台前 濮阳 河南
CN101181303 nl nanle 南乐 濮阳 河南
CN101181304 qf qingfeng 清丰 濮阳 河南
CN101181305 fx fanxian 范县 濮阳 河南
CN101181401 zk zhoukou 周口 周口 河南
CN101181402 fg fugou 扶沟 周口 河南
CN101181403 tk taikang 太康 周口 河南
CN101181404 hy huaiyang 淮阳 周口 河南
CN101181405 xh xihua 西华 周口 河南
CN101181406 ss shangshui 商水 周口 河南
CN101181407 xc xiangcheng 项城 周口 河南
CN101181408 dc dancheng 郸城 周口 河南
CN101181409 ly luyi 鹿邑 周口 河南
CN101181410 sq shenqiu 沈丘 周口 河南
CN101181501 lh luohe 漯河 漯河 河南
CN101181502 ly linying 临颍 漯河 河南
CN101181503 wy wuyang 舞阳 漯河 河南
CN101181601 zmd zhumadian 驻马店 驻马店 河南
CN101181602 xp xiping 西平 驻马店 河南
CN101181603 sp suiping 遂平 驻马店 河南
CN101181604 sc shangcai 上蔡 驻马店 河南
CN101181605 rn runan 汝南 驻马店 河南
CN101181606 by biyang 泌阳 驻马店 河南
CN101181607 py pingyu 平舆 驻马店 河南
CN101181608 xc xincai 新蔡 驻马店 河南
CN101181609 qs queshan 确山 驻马店 河南
CN101181610 zy zhengyang 正阳 驻马店 河南
CN101181701 smx sanmenxia 三门峡 三门峡 河南
CN101181702 lb lingbao 灵宝 三门峡 河南
CN101181703 mc mianchi 渑池 三门峡 河南
CN101181704 ls lushi 卢氏 三门峡 河南
CN101181705 ym yima 义马 三门峡 河南
CN101181706 sx shanxian 陕县 三门峡 河南
CN101181801 jy jiyuan 济源 济源 河南
CN101190101 nj nanjing 南京 南京 江苏
CN101190102 ls lishui 溧水 南京 江苏
CN101190103 gc gaochun 高淳 南京 江苏
CN101190104 jn jiangning 江宁 南京 江苏
CN101190105 lh liuhe,luhe 六合 南京 江苏
CN101190106 jp jiangpu 江浦 南京 江苏
CN101190107 pk pukou 浦口 南京 江苏
CN101190201 wx wuxi 无锡 无锡 江苏
CN101190202 jy jiangyin 江阴 无锡 江苏
CN101190203 yx yixing 宜兴 无锡 江苏
CN101190204 xs xishan 锡山 无锡 江苏
CN101190301 zj zhenjiang 镇江 镇江 江苏
CN101190302 dy danyang 丹阳 镇江 江苏
CN101190303 yz yangzhong 扬中 镇江 江苏
CN101190304 jr jurong 句容 镇江 江苏
CN101190305 dt dantu 丹徒 镇江 江苏
CN101190401 sz suzhou 苏州 苏州 江苏
CN101190402 cs changshu 常熟 苏州 江苏
CN101190403 zjg zhangjiagang 张家港 苏州 江苏
CN101190404 ks kunshan 昆山 苏州 江苏
CN101190405 wz wuzhong 吴中 苏州 江苏
CN101190407 wj wujiang 吴江 苏州 江苏
CN101190408 tc taicang 太仓 苏州 江苏
CN101190501 nt nantong 南通 南通 江苏
CN101190502 ha haian 海安 南通 江苏
CN101190503 rg rugao 如皋 南通 江苏
CN101190504 rd rudong 如东 南通 江苏
CN101190507 qd qidong 启东 南通 江苏
CN101190508 hm haimen 海门 南通 江苏
CN101190509 tz tongzhou 通州 南通 江苏
CN101190601 yz yangzhou 扬州 扬州 江苏
CN101190602 by baoying 宝应 扬州 江苏
CN101190603 yz yizheng 仪征 扬州 江苏
CN101190604 gy gaoyou 高邮 扬州 江苏
CN101190605 jd jiangdu 江都 扬州 江苏
CN101190606 hj hanjiang 邗江 扬州 江苏
CN101190701 yc yancheng 盐城 盐城 江苏
CN101190702 xs xiangshui 响水 盐城 江苏
CN101190703 bh binhai 滨海 盐城 江苏
CN101190704 fn funing 阜宁 盐城 江苏
CN101190705 sy sheyang 射阳 盐城 江苏
CN101190706 jh jianhu 建湖 盐城 江苏
CN101190707 dt dongtai 东台 盐城 江苏
CN101190708 df dafeng 大丰 盐城 江苏
CN101190709 yd yandu 盐都 盐城 江苏
CN101190801 xz xuzhou 徐州 徐州 江苏
CN101190802 ts tongshan 铜山 徐州 江苏
CN101190803 fx fengxian 丰县 徐州 江苏
CN101190804 px peixian 沛县 徐州 江苏
CN101190805 pz pizhou 邳州 徐州 江苏
CN101190806 sn suining 睢宁 徐州 江苏
CN101190807 xy xinyi 新沂 徐州 江苏
CN101190901 ha huaian 淮安 淮安 江苏
CN101190902 jh jinhu 金湖 淮安 江苏
CN101190903 xy xuyi 盱眙 淮安 江苏
CN101190904 hz hongze 洪泽 淮安 江苏
CN101190905 ls lianshui 涟水 淮安 江苏
CN101190906 hyq huaiyinqu 淮阴区 淮安 江苏
CN101190908 haq huaianqu 淮安区 淮安 江苏
CN101191001 lyg lianyungang 连云港 连云港 江苏
CN101191002 dh donghai 东海 连云港 江苏
CN101191003 gy ganyu 赣榆 连云港 江苏
CN101191004 gy guanyun 灌云 连云港 江苏
CN101191005 gn guannan 灌南 连云港 江苏
CN101191101 cz changzhou 常州 常州 江苏
CN101191102 ly liyang 溧阳 常州 江苏
CN101191103 jt jintan 金坛 常州 江苏
CN101191104 wj wujin 武进 常州 江苏
CN101191201 tz taizhou 泰州 泰州 江苏
CN101191202 xh xinghua 兴化 泰州 江苏
CN101191203 tx taixing 泰兴 泰州 江苏
CN101191204 jy jiangyan 姜堰 泰州 江苏
CN101191205 jj jingjiang 靖江 泰州 江苏
CN101191301 sq suqian 宿迁 宿迁 江苏
CN101191302 sy shuyang 沭阳 宿迁 江苏
CN101191303 sy siyang 泗阳 宿迁 江苏
CN101191304 sh sihong 泗洪 宿迁 江苏
CN101191305 sy suyu 宿豫 宿迁 江苏
CN101200101 wh wuhan 武汉 武汉 湖北
CN101200102 cd caidian 蔡甸 武汉 湖北
CN101200103 hp huangpi 黄陂 武汉 湖北
CN101200104 xz xinzhou 新洲 武汉 湖北
CN101200105 jx jiangxia 江夏 武汉 湖北
CN101200106 dxh dongxihu 东西湖 武汉 湖北
CN101200201 xy xiangyang 襄阳 襄阳 湖北
CN101200202 xz xiangzhou 襄州 襄阳 湖北
CN101200203 bk baokang 保康 襄阳 湖北
CN101200204 nz nanzhang 南漳 襄阳 湖北
CN101200205 yc yicheng 宜城 襄阳 湖北
CN101200206 lhk laohekou 老河口 襄阳 湖北
CN101200207 gc gucheng 谷城 襄阳 湖北
CN101200208 zy zaoyang 枣阳 襄阳 湖北
CN101200301 ez ezhou 鄂州 鄂州 湖北
CN101200302 lzh liangzihu 梁子湖 鄂州 湖北
CN101200401 xg xiaogan 孝感 孝感 湖北
CN101200402 al anlu 安陆 孝感 湖北
CN101200403 ym yunmeng 云梦 孝感 湖北
CN101200404 dw dawu 大悟 孝感 湖北
CN101200405 yc yingcheng 应城 孝感 湖北
CN101200406 hc hanchuan 汉川 孝感 湖北
CN101200407 xc xiaochang 孝昌 孝感 湖北
CN101200501 hg huanggang 黄冈 黄冈 湖北
CN101200502 ha hongan 红安 黄冈 湖北
CN101200503 mc macheng 麻城 黄冈 湖北
CN101200504 lt luotian 罗田 黄冈 湖北
CN101200505 ys yingshan 英山 黄冈 湖北
CN101200506 xs xishui 浠水 黄冈 湖北
CN101200507 qc qichun 蕲春 黄冈 湖北
CN101200508 hm huangmei 黄梅 黄冈 湖北
CN101200509 wx wuxue 武穴 黄冈 湖北
CN101200510 tf tuanfeng 团风 黄冈 湖北
CN101200601 hs huangshi 黄石 黄石 湖北
CN101200602 dy daye 大冶 黄石 湖北
CN101200603 yx yangxin 阳新 黄石 湖北
CN101200604 ts tieshan 铁山 黄石 湖北
CN101200605 xl xialu 下陆 黄石 湖北
CN101200606 xss xisaishan 西塞山 黄石 湖北
CN101200701 xn xianning 咸宁 咸宁 湖北
CN101200702 cb chibi 赤壁 咸宁 湖北
CN101200703 jy jiayu 嘉鱼 咸宁 湖北
CN101200704 cy chongyang 崇阳 咸宁 湖北
CN101200705 tc tongcheng 通城 咸宁 湖北
CN101200706 ts tongshan 通山 咸宁 湖北
CN101200801 jz jingzhou 荆州 荆州 湖北
CN101200802 jl jiangling 江陵 荆州 湖北
CN101200803 ga gongan 公安 荆州 湖北
CN101200804 ss shishou 石首 荆州 湖北
CN101200805 jl jianli 监利 荆州 湖北
CN101200806 hh honghu 洪湖 荆州 湖北
CN101200807 sz songzi 松滋 荆州 湖北
CN101200901 yc yichang 宜昌 宜昌 湖北
CN101200902 ya yuanan 远安 宜昌 湖北
CN101200903 zg zigui 秭归 宜昌 湖北
CN101200904 xs xingshan 兴山 宜昌 湖北
CN101200906 wf wufeng 五峰 宜昌 湖北
CN101200907 dy dangyang 当阳 宜昌 湖北
CN101200908 cy changyang 长阳 宜昌 湖北
CN101200909 yd yidu 宜都 宜昌 湖北
CN101200910 zj zhijiang 枝江 宜昌 湖北
CN101200911 sx sanxia 三峡 宜昌 湖北
CN101200912 yl yiling 夷陵 宜昌 湖北
CN101201001 es enshi 恩施 恩施 湖北
CN101201002 lc lichuan 利川 恩施 湖北
CN101201003 js jianshi 建始 恩施 湖北
CN101201004 xf xianfeng 咸丰 恩施 湖北
CN101201005 xe xuanen 宣恩 恩施 湖北
CN101201006 hf hefeng 鹤峰 恩施 湖北
CN101201007 lf laifeng 来凤 恩施 湖北
CN101201008 bd badong 巴东 恩施 湖北
CN101201101 sy shiyan 十堰 十堰 湖北
CN101201102 zx zhuxi 竹溪 十堰 湖北
CN101201103 yx yunxi 郧西 十堰 湖北
CN101201104 yx yunxian 郧县 十堰 湖北
CN101201105 zs zhushan 竹山 十堰 湖北
CN101201106 fx fangxian 房县 十堰 湖北
CN101201107 djk danjiangkou 丹江口 十堰 湖北
CN101201108 mj maojian 茅箭 十堰 湖北
CN101201109 zw zhangwan 张湾 十堰 湖北
CN101201201 snj shennongjia 神农架 神农架 湖北
CN101201301 sz suizhou 随州 随州 湖北
CN101201302 gs guangshui 广水 随州 湖北
CN101201401 jm jingmen 荆门 荆门 湖北
CN101201402 zx zhongxiang 钟祥 荆门 湖北
CN101201403 js jingshan 京山 荆门 湖北
CN101201404 dd duodao 掇刀 荆门 湖北
CN101201405 sy shayang 沙洋 荆门 湖北
CN101201406 ss shashi 沙市 荆州 湖北
CN101201501 tm tianmen 天门 天门 湖北
CN101201601 xt xiantao 仙桃 仙桃 湖北
CN101201701 qj qianjiang 潜江 潜江 湖北
CN101210101 hz hangzhou 杭州 杭州 浙江
CN101210102 xs xiaoshan 萧山 杭州 浙江
CN101210103 tl tonglu 桐庐 杭州 浙江
CN101210104 ca chunan 淳安 杭州 浙江
CN101210105 jd jiande 建德 杭州 浙江
CN101210106 yh yuhang 余杭 杭州 浙江
CN101210107 la linan 临安 杭州 浙江
CN101210108 fy fuyang 富阳 杭州 浙江
CN101210201 hz huzhou 湖州 湖州 浙江
CN101210202 cx changxing 长兴 湖州 浙江
CN101210203 aj anji 安吉 湖州 浙江
CN101210204 dq deqing 德清 湖州 浙江
CN101210301 jx jiaxing 嘉兴 嘉兴 浙江
CN101210302 js jiashan 嘉善 嘉兴 浙江
CN101210303 hn haining 海宁 嘉兴 浙江
CN101210304 tx tongxiang 桐乡 嘉兴 浙江
CN101210305 ph pinghu 平湖 嘉兴 浙江
CN101210306 hy haiyan 海盐 嘉兴 浙江
CN101210401 nb ningbo 宁波 宁波 浙江
CN101210403 cx cixi 慈溪 宁波 浙江
CN101210404 yy yuyao 余姚 宁波 浙江
CN101210405 fh fenghua 奉化 宁波 浙江
CN101210406 xs xiangshan 象山 宁波 浙江
CN101210408 nh ninghai 宁海 宁波 浙江
CN101210410 bl beilun 北仑 宁波 浙江
